AT,V,AP,AT_V,AT_RH,PE_Label
31.97,79.74,1007.03,2549.2877999999996,1785.2048,2
13.32,43.22,1009.45,575.6904,1002.996,3
31.68,68.24,1005.29,2161.8432,1182.9312,1
23.69,63.77,1013.39,1510.7113000000002,1883.355,2
13.83,41.49,1020.11,573.8067,1207.2207,3
18.32,66.51,1015.18,1218.4632000000001,1493.08,3
11.05,40.71,1024.91,449.8455,844.441,4
22.03,64.69,1007.21,1425.1207,1668.7725,2
10.23,41.46,1020.45,424.1358,869.0385000000001,4
23.92,66.54,1009.93,1591.6368000000002,1491.8904,2
29.38,69.68,1011.35,2047.1984000000002,1446.965,2
17.35,42.86,1014.62,743.6210000000001,1286.6760000000002,3
9.81,44.45,1021.19,436.0545000000001,888.2955000000001,4
4.97,40.64,1020.91,201.9808,468.5716,4
5.15,40.07,1012.27,206.3605,326.04650000000004,5
21.54,58.49,1010.85,1259.8746,1699.506,2
7.94,42.02,1006.22,333.63880000000006,722.3018000000001,4
18.77,50.66,1014.89,950.8881999999999,1639.3718000000001,3
21.69,69.94,1010.7,1516.9986000000001,1752.5520000000001,2
10.07,44.68,1023.44,449.9276,915.8665000000001,4
13.83,39.64,1012.52,548.2212000000001,967.6851,4
10.45,39.69,1003.92,414.7604999999999,934.7524999999999,4
11.56,40.71,1015.85,470.60760000000005,879.4848000000001,3
23.64,70.04,1011.09,1655.7456000000002,1970.394,2
10.48,40.22,1004.81,421.5056,965.8368,4
13.09,39.85,1012.86,521.6365000000001,764.7178,4
10.67,40.23,1017.75,429.25409999999994,907.5902,4
12.57,39.16,1016.53,492.2412,1117.5987,4
14.45,43.34,1015.47,626.263,1204.1184999999998,3
14.22,37.85,1011.24,538.2270000000001,1258.3278,4
6.97,41.26,1010.6,287.5822,675.2535999999999,4
20.61,63.86,1015.43,1316.1545999999998,1522.2546,2
14.67,42.28,1007.21,620.2476,956.0439,3
29.06,72.86,1004.23,2117.3116,2017.0545999999997,2
14.38,40.1,1015.51,576.638,1168.0874000000001,3
32.51,69.98,1013.29,2275.0498,1757.8156999999999,1
11.79,45.09,1013.16,531.6111,1051.3143,3
8.65,40.56,1023.23,350.84400000000005,682.0525,4
9.75,40.81,1026.0,397.89750000000004,823.29,4
9.11,40.02,1031.1,364.5822,756.3122,4
23.39,69.13,1010.99,1616.9506999999999,2120.5374,2
14.3,54.3,1015.16,776.49,1076.6470000000002,3
17.49,63.94,1020.02,1118.3105999999998,1444.6739999999998,3
31.1,69.51,1010.84,2161.7610000000004,1411.94,1
19.77,56.65,1020.67,1119.9705,1311.3441,3
28.61,72.29,1011.61,2068.2169000000004,1296.8913,2
13.52,41.48,1014.46,560.8095999999999,907.4624,3
13.52,40.83,1008.31,552.0215999999999,1137.5728,4
17.57,46.21,1014.09,811.9097,1419.8317,3
28.18,60.07,1016.34,1692.7726,1384.4834,2
14.29,46.18,1017.01,659.9122,1247.3741,3
18.12,43.69,1016.91,791.6628,959.4540000000001,3
31.27,73.91,1003.72,2311.1657,2155.1284,2
26.24,77.95,1014.19,2045.408,2235.9103999999998,2
7.44,41.04,1021.84,305.3376,658.8864000000001,4
29.78,74.78,1009.28,2226.9484,1640.5802,2
23.37,65.46,1016.25,1529.8002,1136.7168000000001,2
10.62,39.58,1011.9,420.33959999999996,932.9669999999999,4
5.84,43.02,1013.88,251.23680000000002,510.5328,4
14.51,53.82,1016.46,780.9282,910.5024999999999,3
11.31,42.02,1001.18,475.24620000000004,1072.8666,4
11.25,40.67,1011.64,457.5375,714.825,4
9.18,39.42,1025.41,361.8756,637.6428,4
19.82,58.16,1016.76,1152.7312,1479.7612,3
24.77,58.41,1013.78,1446.8156999999999,1995.7188999999998,2
9.66,41.06,1021.21,396.63960000000003,818.202,4
21.96,59.8,1016.72,1313.208,1594.296,3
18.59,43.14,1011.92,801.9726,978.3917,3
24.75,69.89,1015.29,1729.7775,2029.7475000000002,2
24.37,63.47,1012.77,1546.7639000000001,1833.1114,2
29.6,67.79,1010.37,2006.5840000000003,1511.08,2
25.32,61.25,1011.56,1550.85,2028.1319999999998,2
16.15,41.85,1016.54,675.8774999999999,1317.5169999999998,3
15.74,71.14,1019.65,1119.7436,1037.8956,3
5.97,36.25,1029.65,216.4125,517.8377999999999,4
15.84,52.72,1026.45,835.0848,991.1088,3
14.84,44.63,1019.28,662.3092,851.3707999999999,3
12.25,48.79,1017.44,597.6775,1089.1475,3
27.38,70.04,1011.18,1917.6952,1978.4788,1
8.76,41.48,1018.49,363.36479999999995,656.8248,4
15.54,39.31,1009.69,610.8774,1106.2926,3
18.71,39.39,1014.09,736.9869,1175.3622,3
13.06,41.78,1012.3,545.6468,722.3486,3
12.72,40.71,1016.02,517.8312000000001,910.3703999999999,3
19.83,39.39,1013.73,781.1036999999999,1173.1427999999999,3
27.23,49.16,1004.03,1338.6268,1110.984,2
24.27,68.28,1005.43,1657.1556,1641.3800999999999,2
11.8,40.66,1017.13,479.788,1146.96,3
6.76,36.25,1028.31,245.04999999999998,616.2416,4
25.99,63.07,1012.5,1639.1893,1684.4119,2
16.3,39.63,1004.64,645.969,1395.443,3
16.5,49.39,1018.35,814.9350000000001,1541.43,3
10.59,42.49,1009.59,449.9691,819.2424,4
26.05,65.59,1012.78,1708.6195000000002,1746.1315000000002,2
19.5,40.79,1003.8,795.405,1744.275,3
22.21,45.01,1012.22,999.6721,1217.9964000000002,3
17.86,45.0,1023.25,803.6999999999999,955.1528,3
29.96,70.04,1010.15,2098.3984,1631.9212,1
19.08,44.63,1020.14,851.5404,827.3087999999999,3
23.59,47.43,1006.64,1118.8737,1154.0228,2
3.38,39.64,1011.0,133.9832,274.5236,4
26.39,66.49,1012.96,1754.6710999999998,1592.6365,2
8.99,39.04,1021.99,350.9696,683.0602,4
10.91,41.04,1026.57,447.7464,809.9584,3
13.08,39.82,1012.27,520.8456,1114.5467999999998,4
23.95,58.46,1017.5,1400.117,1639.6169999999997,2
15.64,43.71,1024.51,683.6244,1224.7684000000002,3
18.78,54.2,1012.05,1017.8760000000001,1676.115,2
20.65,50.59,1016.22,1044.6835,1415.9704999999997,3
4.96,40.07,1011.8,198.7472,334.2048,5
23.51,57.32,1012.55,1347.5932,1260.1360000000002,2
5.99,35.79,1011.56,214.3821,549.2231,4
23.65,66.05,1019.6,1562.0824999999998,1849.6664999999998,2
5.17,39.33,1009.68,203.3361,486.96229999999997,4
26.38,49.5,1012.82,1305.81,981.0722,3
6.02,43.65,1013.85,262.77299999999997,502.8506,4
23.2,61.02,1009.63,1415.664,1843.24,2
8.57,39.69,1000.91,340.1433,856.143,4
30.72,71.58,1009.98,2198.9375999999997,1547.9808,2
21.52,50.66,1013.56,1090.2032,1599.5816,3
22.93,62.26,1011.25,1427.6218,1918.3238,2
5.71,41.31,1003.24,235.8801,510.93080000000003,4
18.62,44.06,1017.76,820.3972000000001,1202.6658000000002,3
27.88,68.94,1007.68,1922.0472,2109.9584,2
22.32,59.8,1016.82,1334.7359999999999,1432.4976000000001,3
14.55,42.74,1028.41,621.8670000000001,1019.8095000000001,3
17.83,44.92,1025.04,800.9236,1258.4414,3
9.68,39.96,1026.09,386.8128,961.0304,4
19.41,49.39,1020.84,958.6599,1589.4849,2
13.22,44.92,1023.84,593.8424,1163.2278,4
12.24,44.92,1023.74,549.8208000000001,1079.6904,4
19.21,58.49,1011.7,1123.5929,1753.6809000000003,3
29.74,70.32,1008.1,2091.3167999999996,1567.8927999999999,2
23.28,60.84,1017.91,1416.3552000000002,1571.4,2
8.02,41.92,1029.8,336.1984,738.241,3
22.47,48.6,1002.33,1092.042,1420.7780999999998,2
27.51,73.77,1002.42,2029.4127,2500.1088,2
17.51,44.9,1009.05,786.1990000000001,1311.6741,3
23.22,66.56,1002.47,1545.5232,1982.7558,2
11.73,40.64,1020.68,476.7072,1137.5754000000002,4
21.19,67.71,1006.65,1434.7749,1192.5732,2
5.48,40.07,1019.63,219.58360000000002,359.59760000000006,5
24.26,66.44,1011.33,1611.8344,1342.0632,2
12.32,41.62,1012.88,512.7583999999999,1095.0016,3
31.26,68.94,1005.94,2155.0644,1234.4574000000002,2
32.09,72.86,1003.47,2338.0774,1751.7931000000003,2
24.98,60.32,1015.63,1506.7936,1428.6062,2
27.48,61.41,1012.2,1687.5467999999998,1238.2488,3
21.04,45.09,1014.19,948.6936000000001,854.6447999999999,3
27.75,70.4,1006.65,1953.6000000000001,2503.3275,2
22.79,71.77,1005.75,1635.6382999999998,2071.8388999999997,2
24.22,68.51,1013.23,1659.3122,1815.5311999999997,2
27.06,64.45,1008.72,1744.017,1466.9225999999999,2
29.25,71.94,1007.18,2104.245,1860.885,1
26.86,68.08,1012.99,1828.6288,1344.0744,2
29.64,67.79,1009.99,2009.2956000000001,1518.4571999999998,2
19.92,63.31,1015.02,1261.1352000000002,1647.5832,2
18.5,51.43,1010.82,951.455,1702.74,3
23.71,60.23,1009.76,1428.0533,2149.7857,2
14.39,44.84,1023.55,645.2476,1311.5046,3
19.3,56.65,1020.55,1093.345,1359.2990000000002,3
24.65,52.36,1014.76,1290.674,1642.4294999999997,3
13.5,45.51,1015.33,614.385,1173.825,3
9.82,41.26,1007.71,405.1732,949.4958,4
18.4,44.06,1017.36,810.704,1304.1919999999998,3
28.12,44.89,1009.18,1262.3068,1325.5768,2
17.15,43.69,1017.05,749.2834999999999,1086.6239999999998,3
30.69,73.67,1006.14,2260.9323,1859.2002,2
28.82,65.71,1014.24,1893.7622,1564.926,2
21.3,48.92,1010.92,1041.996,1386.4170000000001,2
30.58,70.04,1010.4,2141.8232000000003,1472.7327999999998,2
21.17,52.3,1009.36,1107.191,1725.5667000000003,2
9.87,41.82,1033.04,412.7634,676.7858999999999,4
22.18,59.8,1016.77,1326.364,1622.6888,3
24.39,63.21,1012.59,1541.6919,1972.6632,2
10.73,44.92,1025.1,481.99160000000006,916.3420000000001,4
9.38,40.46,1019.29,379.51480000000004,710.7226,4
20.27,57.76,1016.66,1170.7952,1535.6552000000001,3
24.82,66.48,1006.4,1650.0336000000002,1742.6121999999998,2
16.55,41.66,1011.45,689.473,919.0215000000001,3
20.73,59.87,1019.08,1241.1051,1668.3504,2
9.51,39.22,1015.3,372.9822,688.6191,4
8.63,43.79,1016.08,377.90770000000003,718.4475000000001,4
6.48,40.27,1010.55,260.94960000000003,532.1376,4
14.95,43.52,1022.43,650.624,1416.5125,3
5.76,45.87,1010.83,264.21119999999996,551.7504,4
10.94,39.04,1021.81,427.09759999999994,941.0587999999999,4
15.87,41.16,1005.85,653.2091999999999,1242.4623000000001,3
12.42,38.25,1012.76,475.065,1021.2966,4
29.12,58.84,1001.31,1713.4208,1539.2832,2
29.12,51.43,1005.93,1497.6416000000002,1766.4192,2
19.08,41.1,1001.96,784.188,1197.6516,3
31.06,67.17,1007.62,2086.3002,2035.6724000000002,2
5.72,39.33,1009.96,224.96759999999998,545.688,5
26.52,65.06,1013.4,1725.3912,1373.2056,2
13.84,44.9,1007.58,621.4159999999999,880.5007999999999,3
13.03,39.52,1016.68,514.9456,1082.6627,4
25.94,66.49,1012.83,1724.7505999999998,1603.3514000000002,2
16.64,53.82,1015.13,895.5648,1135.5136,3
14.13,40.75,1016.05,575.7975,1023.1533000000001,4
13.65,39.28,1012.97,536.172,1087.086,4
14.5,44.47,1028.2,644.8149999999999,970.7750000000001,3
19.8,51.19,1008.25,1013.562,1821.2040000000002,2
25.2,63.76,1009.78,1606.752,1636.9919999999997,2
20.66,51.19,1008.81,1057.5854,1837.2938000000001,2
12.07,43.71,1025.53,527.5797,1033.4334000000001,4
25.64,70.72,1010.16,1813.2608,2153.76,2
23.33,72.99,1009.33,1702.8566999999998,2085.9352999999996,2
29.41,64.05,1009.82,1883.7105,1982.2340000000002,2
16.6,53.16,1014.5,882.456,1274.0500000000002,3
27.53,72.58,1009.13,1998.1274,2451.8218,1
20.62,43.43,1009.93,895.5266,1320.0924,2
26.02,71.94,1009.38,1871.8788,1668.4024000000002,2
12.75,44.2,1017.59,563.5500000000001,1035.555,4
12.87,48.04,1012.47,618.2747999999999,1288.6731,3
25.77,62.96,1019.86,1622.4792,1496.4639,2
14.84,41.48,1017.26,615.5631999999999,941.1528000000001,3
7.41,40.71,1023.07,301.66110000000003,617.4012,4
8.87,41.82,1033.3,370.9434,658.8635999999999,4
9.69,40.46,1019.1,392.0574,696.8078999999999,4
16.17,46.97,1014.22,759.5049,1387.3860000000002,3
26.24,49.82,1014.9,1307.2767999999999,1458.4191999999998,3
13.78,43.22,1011.31,595.5716,960.466,3
26.3,67.07,1006.26,1763.9409999999998,1677.6770000000001,2
17.37,57.76,1016.0,1003.2912,1504.0683000000001,3
23.6,48.98,1015.41,1155.9279999999999,1139.4080000000001,2
8.3,36.08,1020.63,299.464,667.4860000000001,4
18.86,42.18,1001.16,795.5147999999999,1859.2187999999999,3
22.12,49.39,1019.8,1092.5068,1610.9996,3
28.41,75.6,1018.48,2147.796,1592.9487,2
29.42,71.32,1002.26,2098.2344,1974.9646,2
18.61,67.71,1004.07,1260.0830999999998,1572.3589,2
27.57,69.84,1004.91,1925.4888,1884.9609,1
12.83,41.5,1013.12,532.445,1104.2781,4
9.64,39.85,1012.9,384.15400000000005,808.0248,4
19.13,58.66,1013.32,1122.1657999999998,1432.0718,3
15.92,40.56,1020.79,645.7152,852.0384,4
24.64,72.24,1011.37,1779.9936,1986.2304000000001,2
27.62,63.9,1013.11,1764.9180000000001,1203.1272000000001,2
8.9,36.24,1013.29,322.53600000000006,795.215,4
9.55,43.99,1020.5,420.10450000000003,929.0240000000001,4
10.57,36.71,1022.62,388.0247,850.7792999999999,4
19.8,57.25,1010.84,1133.55,1760.2200000000003,3
25.63,56.85,1012.68,1457.0655,1273.811,2
24.7,58.46,1015.58,1443.962,1695.408,2
15.26,46.18,1013.68,704.7067999999999,1504.3308,3
20.06,52.84,1004.21,1059.9704,1647.3272,2
19.84,56.89,1013.23,1128.6976,1553.8688,2
11.49,44.63,1020.44,512.7987,988.5996000000001,4
23.74,72.43,1007.99,1719.4882,2168.8864,2
22.62,51.3,1012.36,1160.406,1832.6724,2
29.53,72.39,998.47,2137.6767,2245.7565,2
21.32,48.14,1016.57,1026.3448,1530.9892,2
20.3,58.46,1015.93,1186.738,1667.239,2
16.97,44.92,1025.21,762.2923999999999,1260.3618999999999,3
12.07,41.17,1013.54,496.92190000000005,860.8323999999999,4
7.46,41.82,1032.67,311.9772,556.4414,4
19.2,54.2,1011.46,1040.64,1621.2479999999998,3
28.64,66.54,1010.43,1905.7056000000002,1242.6896,2
13.56,41.48,1008.53,562.4688,1182.432,3
17.4,44.9,1020.5,781.2599999999999,1341.714,3
14.08,40.1,1015.48,564.6080000000001,1165.9648,3
27.11,69.75,1009.74,1890.9225,2322.5137,2
20.92,70.02,1010.23,1464.8184,1999.5336000000002,2
16.18,44.9,1021.3,726.482,1204.7628,3
15.57,44.68,1022.01,695.6676,1401.6114,3
10.37,39.04,1023.95,404.84479999999996,849.6141,4
19.6,59.21,1017.65,1160.516,1691.2840000000003,2
9.22,40.92,1021.83,377.28240000000005,787.6646000000001,4
27.76,72.99,1007.81,2026.2024,1989.2816,2
28.68,70.72,1009.43,2028.2495999999999,2045.7444,2
20.95,48.14,1013.3,1008.533,1418.734,3
9.06,39.3,1019.73,356.058,763.1238000000001,4
9.21,39.72,1019.54,365.82120000000003,685.5924,4
13.65,42.74,1026.58,583.4010000000001,975.7020000000001,3
31.79,76.2,1007.89,2422.398,1789.7769999999998,2
14.32,44.6,1013.85,638.672,975.6216,3
26.28,75.23,1011.44,1977.0444000000002,1796.2379999999998,2
7.69,43.02,1014.51,330.82380000000006,655.4187000000001,4
14.44,40.1,1015.51,579.044,1152.0232,3
9.19,41.01,1022.14,376.8819,909.6262,3
13.35,41.39,1019.17,552.5565,972.8145000000001,4
23.04,74.22,1009.52,1710.0287999999998,2095.0272,2
4.83,38.44,1015.35,185.6652,352.3002,4
17.29,42.86,1014.38,741.0494,1250.0669999999998,3
8.73,36.18,1013.66,315.8514,678.6702,4
26.21,70.32,1007.0,1843.0872,2051.9809,2
23.72,58.62,1016.65,1390.4663999999998,1639.0519999999997,2
29.27,64.69,1006.85,1893.4762999999998,1632.9732999999999,2
10.4,40.43,1025.46,420.47200000000004,780.936,5
12.19,40.75,1015.13,496.7425,1084.6662000000001,4
20.4,54.9,1016.68,1119.9599999999998,1310.904,3
34.3,74.67,1015.98,2561.181,888.0269999999999,1
27.56,68.08,1010.8,1876.2848,1631.0008,2
30.9,70.8,1008.48,2187.72,2085.132,2
14.85,58.59,1014.04,870.0615,1334.2724999999998,3
16.42,40.56,1020.36,665.9952000000001,831.1804000000001,4
16.45,63.31,1015.96,1041.4495,1381.3065,3
10.14,42.02,1003.19,426.0828000000001,978.6114000000001,4
9.53,41.44,1018.01,394.92319999999995,763.2577,4
17.01,49.15,1021.83,836.0415,1429.1802,3
23.94,62.08,1022.47,1486.1952,1483.5618,2
15.95,49.25,1019.04,785.5374999999999,1411.7345,3
11.15,41.26,1022.67,460.049,912.4045,4
25.56,70.32,1009.07,1797.3791999999996,2316.5027999999998,2
27.16,66.44,1011.2,1804.5104,1992.7292000000002,2
26.71,77.95,1012.13,2082.0445,2070.025,2
29.56,74.22,1007.45,2193.9431999999997,1698.5176,2
31.19,70.94,1007.29,2212.6186000000002,1619.0729,2
6.86,41.17,1020.12,282.42620000000005,542.9004,5
12.36,41.74,1020.58,515.9064,855.8063999999999,4
32.82,68.31,1010.44,2241.9342,1373.517,2
25.3,70.98,1007.22,1795.794,2406.0299999999997,2
8.71,41.82,1033.08,364.2522,649.1563000000001,4
13.34,40.8,1026.56,544.2719999999999,865.0989999999999,4
14.2,43.02,1012.18,610.884,810.394,4
23.74,65.34,1013.7,1551.1716,1493.2459999999999,2
16.9,44.88,1018.14,758.472,1220.3489999999997,3
28.54,71.94,1007.4,2053.1675999999998,1883.3546,2
30.15,69.88,1007.2,2106.8819999999996,2221.1504999999997,2
14.33,42.86,1010.82,614.1838,1269.4947,3
25.57,59.43,1008.88,1519.6251,1564.6282999999999,2
30.55,70.04,1010.51,2139.722,1508.2535,1
28.04,74.33,1013.53,2084.2131999999997,1364.146,2
26.39,49.16,1005.68,1297.3324,1482.5902,2
15.3,41.76,1022.57,638.928,1094.8680000000002,3
6.03,41.14,1028.04,248.07420000000002,527.3838,4
13.49,44.63,1019.12,602.0587,944.5698,4
27.67,59.14,1016.51,1636.4038,1693.4040000000002,2
24.19,65.48,1018.8,1583.9612000000002,1464.4626,2
24.44,59.14,1016.74,1445.3816000000002,1755.2808,2
29.86,64.79,1017.37,1934.6294000000003,1337.7279999999998,2
30.2,69.59,1008.9,2101.618,2033.0639999999999,2
7.99,41.38,1021.95,330.62620000000004,629.3723,4
9.93,41.62,1013.76,413.28659999999996,953.4785999999999,3
11.03,42.32,1017.26,466.78959999999995,998.8768,4
22.34,63.73,1014.37,1423.7282,1858.4646,2
25.33,48.6,1002.54,1231.038,1733.8385,2
18.87,52.08,1005.25,982.7496,1871.7153,2
25.97,69.34,1009.43,1800.7598,2288.2167,2
16.58,43.99,1021.81,729.3542,1314.6281999999999,3
14.35,46.18,1016.63,662.683,1259.356,3
25.06,62.39,1008.09,1563.4933999999998,2068.9536,2
13.85,48.92,1011.68,677.542,1097.474,3
16.09,44.2,1019.39,711.178,1081.8916,3
26.34,59.21,1013.37,1559.5914,1553.5331999999999,2
23.01,58.79,1009.71,1352.7579,1937.9022,2
26.39,71.25,999.8,1880.2875000000001,2351.8768,2
31.32,71.29,1008.37,2232.8028000000004,1568.1924000000001,2
16.64,45.87,1009.02,763.2768,1645.0304,3
13.42,41.23,994.17,553.3066,1285.5018,3
20.06,44.9,1008.79,900.694,1405.4035999999999,2
14.8,44.71,1014.67,661.7080000000001,617.308,4
12.59,41.14,1025.79,517.9526,1089.6644999999999,3
26.7,66.56,1005.31,1777.152,1921.599,2
19.78,50.32,1008.62,995.3296,1906.7920000000001,2
15.17,49.15,1021.91,745.6055,1391.5441,3
21.71,61.45,1010.97,1334.0795,1989.0702,2
19.09,39.39,1013.36,751.9551,1128.9826,3
19.76,51.19,1008.38,1011.5144,1828.9856000000002,2
14.68,41.23,998.43,605.2564,1228.8627999999999,3
21.3,66.86,1013.04,1424.118,1180.659,3
16.73,39.64,1008.94,663.1772,1253.2443,3
12.26,41.5,1014.87,508.78999999999996,1096.1666,4
14.77,48.06,1010.92,709.8462000000001,1031.0937,3
18.26,59.15,1012.04,1080.0790000000002,1570.5426000000002,3
27.1,79.74,1005.43,2160.954,2331.955,2
14.72,40.83,1009.65,601.0176,1192.0256000000002,3
26.3,51.43,1012.05,1352.609,1673.206,2
16.48,48.92,1011.84,806.2016000000001,1057.3568,3
17.99,43.79,1016.13,787.7820999999999,1360.5837,3
20.34,59.8,1015.18,1216.3319999999999,1631.4714,3
25.53,62.96,1019.81,1607.3688000000002,1524.141,2
31.59,58.9,1003.39,1860.6509999999998,1503.684,2
30.8,69.14,1007.68,2129.512,1964.424,2
10.75,45.0,1023.68,483.75,960.7275000000001,4
19.3,44.9,1008.89,866.57,1361.615,3
4.71,39.42,1026.4,185.6682,397.6182,4
23.1,66.05,1020.28,1525.755,1862.3220000000001,2
32.63,73.88,1005.64,2410.7044,1715.0328000000002,2
26.63,74.16,1009.72,1974.8808,2217.2138,2
24.35,58.49,1011.03,1424.2315,1720.084,2
15.11,56.03,1020.27,846.6133,1359.1444999999999,3
29.1,50.05,1005.87,1456.455,1499.5230000000001,2
21.24,50.32,1008.54,1068.7967999999998,1801.7892,2
6.16,39.48,1004.85,243.1968,367.6288,4
7.36,41.01,1024.9,301.8336,720.3968,4
10.44,39.04,1023.99,407.57759999999996,887.7131999999999,4
26.76,48.41,1010.53,1295.4515999999999,1267.8888000000002,2
16.79,44.6,1014.27,748.834,807.2632,3
10.76,40.43,1025.98,435.0268,857.034,5
6.07,38.91,1019.25,236.1837,506.1773,4
27.33,73.18,1012.26,2000.0094000000001,2245.9794,1
27.15,59.21,1013.49,1607.5515,1403.9265,2
22.35,51.43,1011.34,1149.4605000000001,1728.3255000000001,2
21.82,65.27,1013.86,1424.1914,1588.7142000000001,2
21.11,69.94,1004.37,1476.4334,1778.7286000000001,2
19.95,50.59,1016.11,1009.2705000000001,1460.9385,3
7.45,39.61,1017.88,295.0945,593.9885,4
15.36,41.66,1012.41,639.8975999999999,957.2352,3
15.65,43.5,1021.39,680.775,1229.777,3
25.31,74.33,1015.04,1881.2922999999998,2021.7627999999997,2
25.88,63.47,1011.95,1642.6036,1704.7156,2
24.6,63.94,1012.87,1572.924,1974.8880000000001,2
22.58,41.54,1013.21,937.9731999999999,1610.6313999999998,3
19.69,59.14,1015.99,1164.4666000000002,1384.7977,2
25.85,75.08,1006.24,1940.818,1492.3205,2
10.06,37.83,1005.49,380.5698,1000.5676,4
18.59,39.54,1008.56,735.0486,1275.4599,3
18.27,50.16,1011.07,916.4232,1752.2757,3
8.85,40.43,1025.68,357.8055,711.717,5
30.04,68.08,1011.04,2045.1232,1532.3403999999998,1
26.06,49.02,1007.59,1277.4612,1930.5248,2
14.8,38.73,1003.18,573.204,1194.804,3
23.93,64.45,1015.35,1542.2885,1309.2103,2
23.72,66.48,1003.61,1576.9056,1749.35,2
11.44,40.55,1023.37,463.89199999999994,1011.6392000000001,4
20.28,63.86,1016.04,1295.0808,1514.1048,2
27.9,63.13,1011.8,1761.327,1954.116,2
24.74,59.39,1015.23,1469.3085999999998,1846.5936,2
14.8,58.2,1018.29,861.3600000000001,1259.6280000000002,3
8.22,41.03,1021.76,337.26660000000004,682.0134,4
27.56,66.93,1016.81,1844.5908000000002,1532.0604,2
32.07,70.94,1006.91,2275.0458,1600.293,2
9.53,44.03,1008.87,419.60589999999996,857.6046999999999,4
13.61,42.34,1017.93,576.2474,1246.8120999999999,3
22.2,51.19,1009.2,1136.418,1841.49,2
21.36,59.54,1007.99,1271.7744,1978.3632,2
23.25,63.86,1017.82,1484.745,1386.63,2
23.5,59.21,1018.29,1391.435,1480.5,2
8.46,39.66,1015.14,335.5236,722.3148,4
8.19,40.69,1019.86,333.25109999999995,698.0337,4
30.67,71.29,1008.36,2186.4643,1597.2936,2
32.48,62.04,1010.39,2015.0591999999997,1235.8639999999998,2
8.99,36.66,1028.11,329.5734,647.1002000000001,4
13.77,47.83,1007.41,658.6191,1248.3881999999999,3
19.05,67.32,1013.2,1282.446,1583.817,2
21.19,55.5,1019.83,1176.045,1382.0118,3
10.12,40.0,1021.15,404.79999999999995,927.7004,4
24.93,47.01,1014.28,1171.9593,1646.3772000000001,3
8.47,40.46,1019.87,342.69620000000003,662.2693,4
24.52,56.85,1012.59,1393.962,1335.6044,2
28.55,69.84,1003.38,1993.9320000000002,1920.2730000000001,2
20.58,50.9,1011.89,1047.522,1493.2848,3
18.31,46.21,1010.46,846.1051,1504.1665,3
27.18,71.06,1008.16,1931.4108,2346.1776,2
4.43,38.91,1019.04,172.37129999999996,390.5931,5
26.02,74.78,1010.04,1945.7756,1893.7356,2
15.75,39.0,1015.91,614.25,1095.885,3
22.99,60.95,1015.14,1401.2404999999999,1606.0813999999998,2
25.52,59.15,1013.88,1509.508,1668.2424,2
27.04,65.06,1013.33,1759.2224,1416.0847999999999,2
6.42,35.57,1025.58,228.3594,511.22459999999995,4
17.04,40.12,1011.81,683.6447999999999,1416.7056,3
10.79,39.82,1012.89,429.65779999999995,952.2175,4
20.41,56.03,1019.94,1143.5723,1139.8985,3
7.36,40.07,1017.29,294.9152,386.768,4
28.08,73.42,1012.17,2061.6336,1761.7392,2
24.74,69.13,1010.69,1710.2761999999998,2228.5791999999997,2
28.32,47.93,1003.26,1357.3776,1543.44,2
